cutoff,approved,approval_rate,bad_rate,capture_rate,cum_good_exposure,cum_bad_exposure
0.2799,4520,0.7542,0.1254,0.5724,214576029.0,31131291.0
0.28,4521,0.7544,0.1254,0.5724,214576606.0,31131291.0
0.2803,4522,0.7545,0.1256,0.5716,214576606.0,31131291.0
0.2803,4523,0.7547,0.1256,0.5716,214576996.0,31131291.0
0.2804,4524,0.7549,0.1256,0.5716,214576996.0,31131291.0
0.2806,4525,0.755,0.1255,0.5716,214577375.0,31131291.0
0.2807,4526,0.7552,0.1255,0.5716,214629483.0,31131291.0
0.2807,4527,0.7554,0.1257,0.5709,214629483.0,31137684.0
0.281,4528,0.7555,0.1259,0.5701,214629483.0,31146719.0
0.2811,4529,0.7557,0.1259,0.5701,214629746.0,31146719.0
0.2811,4530,0.7559,0.1258,0.5701,214629984.0,31146719.0
0.2812,4531,0.756,0.1258,0.5701,214797342.0,31146719.0
0.2818,4532,0.7562,0.1258,0.5701,214797342.0,31146719.0
0.2824,4533,0.7564,0.126,0.5694,214797342.0,31151529.0
0.2827,4534,0.7565,0.1259,0.5694,214797668.0,31151529.0
0.2828,4535,0.7567,0.1259,0.5694,214825530.0,31151529.0
0.2832,4536,0.7569,0.1261,0.5686,214825530.0,31152048.0
0.2832,4537,0.757,0.1261,0.5686,214825920.0,31152048.0
0.2835,4538,0.7572,0.126,0.5686,214921719.0,31152048.0
0.2838,4539,0.7574,0.126,0.5686,214927694.0,31152048.0
0.2839,4540,0.7576,0.126,0.5686,214927694.0,31152048.0
0.284,4541,0.7577,0.126,0.5686,214927694.0,31152048.0
0.2841,4542,0.7579,0.1259,0.5686,214943369.0,31152048.0
0.2843,4543,0.7581,0.1259,0.5686,214943708.0,31152048.0
0.2846,4544,0.7582,0.1259,0.5686,215017666.0,31152048.0
0.2846,4545,0.7584,0.1261,0.5679,215017666.0,31176109.0
0.2849,4546,0.7586,0.1263,0.5671,215017666.0,31176889.0
0.2849,4547,0.7587,0.1262,0.5671,215017666.0,31176889.0
0.285,4548,0.7589,0.1262,0.5671,215018179.0,31176889.0
0.2851,4549,0.7591,0.1262,0.5671,215018336.0,31176889.0
0.2851,4550,0.7592,0.1262,0.5671,215028876.0,31176889.0
0.2854,4551,0.7594,0.1261,0.5671,215028876.0,31176889.0
0.2854,4552,0.7596,0.1261,0.5671,215028876.0,31176889.0
0.2855,4553,0.7597,0.1263,0.5664,215028876.0,31176889.0
0.2857,4554,0.7599,0.1265,0.5656,215028876.0,31240033.0
0.2859,4555,0.7601,0.1267,0.5649,215028876.0,31257712.0
0.2861,4556,0.7602,0.1266,0.5649,215117221.0,31257712.0
0.2863,4557,0.7604,0.1268,0.5641,215117221.0,31354902.0
0.2863,4558,0.7606,0.1268,0.5641,215117221.0,31354902.0
0.2868,4559,0.7607,0.1268,0.5641,215122540.0,31354902.0
0.2869,4560,0.7609,0.127,0.5633,215122540.0,31355017.0
0.287,4561,0.7611,0.1269,0.5633,215122540.0,31355017.0
0.287,4562,0.7612,0.1269,0.5633,215129158.0,31355017.0
0.2871,4563,0.7614,0.1269,0.5633,215129158.0,31355017.0
0.2872,4564,0.7616,0.1269,0.5633,215129554.0,31355017.0
0.2874,4565,0.7617,0.1268,0.5633,215298671.0,31355017.0
0.2875,4566,0.7619,0.1268,0.5633,215298671.0,31355017.0
0.2879,4567,0.7621,0.127,0.5626,215298671.0,31356398.0
0.2883,4568,0.7622,0.127,0.5626,215299061.0,31356398.0
0.2884,4569,0.7624,0.1269,0.5626,215723305.0,31356398.0
0.2884,4570,0.7626,0.1271,0.5618,215723305.0,31356398.0
0.2885,4571,0.7627,0.1273,0.5611,215723305.0,31356398.0
0.2888,4572,0.7629,0.1275,0.5603,215723305.0,31356398.0
0.2895,4573,0.7631,0.1275,0.5603,215723305.0,31356398.0
0.2897,4574,0.7632,0.1277,0.5596,215723305.0,31356787.0
0.2897,4575,0.7634,0.1279,0.5588,215723305.0,31374510.0
0.2897,4576,0.7636,0.1278,0.5588,215927148.0,31374510.0
0.2897,4577,0.7637,0.128,0.5581,215927148.0,31374510.0
0.29,4578,0.7639,0.128,0.5581,215937588.0,31374510.0
0.29,4579,0.7641,0.128,0.5581,215937588.0,31374510.0
0.2903,4580,0.7642,0.1282,0.5573,215937588.0,31374510.0
0.2906,4581,0.7644,0.1284,0.5566,215937588.0,31427723.0
0.2906,4582,0.7646,0.1285,0.5558,215937588.0,31427723.0
0.2906,4583,0.7647,0.1285,0.5558,215940299.0,31427723.0
0.2909,4584,0.7649,0.1285,0.5558,215941277.0,31427723.0
0.2911,4585,0.7651,0.1285,0.5558,215944714.0,31427723.0
0.2911,4586,0.7652,0.1287,0.5551,215944714.0,31452145.0
0.2912,4587,0.7654,0.1286,0.5551,215944714.0,31452145.0
0.2914,4588,0.7656,0.1286,0.5551,215960156.0,31452145.0
0.2915,4589,0.7657,0.1286,0.5551,215960420.0,31452145.0
0.2916,4590,0.7659,0.1285,0.5551,215961551.0,31452145.0
0.2922,4591,0.7661,0.1285,0.5551,215961868.0,31452145.0
0.2922,4592,0.7662,0.1287,0.5543,215961868.0,31468114.0
0.2928,4593,0.7664,0.1287,0.5543,215962258.0,31468114.0
0.293,4594,0.7666,0.1286,0.5543,215979240.0,31468114.0
0.2932,4595,0.7667,0.1288,0.5535,215979240.0,31480566.0
0.2934,4596,0.7669,0.1288,0.5535,215996679.0,31480566.0
0.2939,4597,0.7671,0.129,0.5528,215996679.0,31481745.0
0.2939,4598,0.7672,0.129,0.5528,216011692.0,31481745.0
0.294,4599,0.7674,0.1289,0.5528,216011787.0,31481745.0
0.294,4600,0.7676,0.1291,0.552,216011787.0,31482135.0
0.2942,4601,0.7677,0.1293,0.5513,216011787.0,31485235.0
0.2945,4602,0.7679,0.1293,0.5513,216011787.0,31485235.0
0.2947,4603,0.7681,0.1293,0.5513,216011787.0,31485235.0
0.2951,4604,0.7682,0.1295,0.5505,216011787.0,31609468.0
0.2952,4605,0.7684,0.1294,0.5505,216011787.0,31609468.0
0.2955,4606,0.7686,0.1296,0.5498,216011787.0,31609468.0
0.2956,4607,0.7687,0.1296,0.5498,216011787.0,31609468.0
0.2956,4608,0.7689,0.1298,0.549,216011787.0,31610120.0
0.2956,4609,0.7691,0.1297,0.549,216011787.0,31610120.0
0.2957,4610,0.7692,0.1299,0.5483,216011787.0,31610752.0
0.2958,4611,0.7694,0.1301,0.5475,216011787.0,31620680.0
0.2962,4612,0.7696,0.1303,0.5468,216011787.0,31620680.0
0.2966,4613,0.7697,0.1303,0.5468,216011787.0,31620680.0
0.297,4614,0.7699,0.1303,0.5468,216028141.0,31620680.0
0.2971,4615,0.7701,0.1304,0.546,216028141.0,31682760.0
0.2972,4616,0.7702,0.1304,0.546,216035498.0,31682760.0
0.2973,4617,0.7704,0.1304,0.546,216035498.0,31682760.0
0.2974,4618,0.7706,0.1304,0.546,216035498.0,31682760.0
0.2979,4619,0.7707,0.1303,0.546,216042838.0,31682760.0
0.2985,4620,0.7709,0.1305,0.5452,216042838.0,31682760.0
0.2988,4621,0.7711,0.1307,0.5445,216042838.0,31682760.0
0.2988,4622,0.7712,0.1307,0.5445,216049138.0,31682760.0
0.299,4623,0.7714,0.1307,0.5445,216049138.0,31682760.0
0.2992,4624,0.7716,0.1306,0.5445,216050020.0,31682760.0
0.2992,4625,0.7717,0.1306,0.5445,216089486.0,31682760.0
0.2994,4626,0.7719,0.1306,0.5445,216089651.0,31682760.0
0.2994,4627,0.7721,0.1305,0.5445,216089967.0,31682760.0
0.2996,4628,0.7722,0.1307,0.5437,216089967.0,31682760.0
0.2997,4629,0.7724,0.1307,0.5437,216090090.0,31682760.0
0.2998,4630,0.7726,0.1307,0.5437,216101762.0,31682760.0
0.2998,4631,0.7727,0.1309,0.543,216101762.0,31766520.0
0.3,4632,0.7729,0.1308,0.543,216110186.0,31766520.0
0.3006,4633,0.7731,0.131,0.5422,216110186.0,31767462.0
0.3007,4634,0.7732,0.1312,0.5415,216110186.0,31767462.0
0.3009,4635,0.7734,0.1312,0.5415,216137041.0,31767462.0
0.301,4636,0.7736,0.1311,0.5415,216158142.0,31767462.0
0.3012,4637,0.7737,0.1311,0.5415,216158314.0,31767462.0
0.3017,4638,0.7739,0.1311,0.5415,216175376.0,31767462.0
0.3025,4639,0.7741,0.1313,0.5407,216175376.0,31774450.0
0.3027,4640,0.7742,0.1313,0.5407,216186735.0,31774450.0
0.3028,4641,0.7744,0.1314,0.54,216186735.0,31779900.0
0.3028,4642,0.7746,0.1316,0.5392,216186735.0,31780525.0
0.3032,4643,0.7747,0.1318,0.5385,216186735.0,31780941.0
0.3034,4644,0.7749,0.1318,0.5385,216424829.0,31780941.0
0.3035,4645,0.7751,0.1318,0.5385,216425931.0,31780941.0
0.3037,4646,0.7752,0.1317,0.5385,216444841.0,31780941.0
0.3037,4647,0.7754,0.1317,0.5385,216447019.0,31780941.0
0.3038,4648,0.7756,0.1317,0.5385,216447126.0,31780941.0
0.3038,4649,0.7757,0.1316,0.5385,216510780.0,31780941.0
0.3039,4650,0.7759,0.1316,0.5385,216549082.0,31780941.0
0.3042,4651,0.7761,0.1316,0.5385,216564182.0,31780941.0
0.3048,4652,0.7762,0.1318,0.5377,216564182.0,31786655.0
0.305,4653,0.7764,0.132,0.537,216564182.0,31894249.0
0.305,4654,0.7766,0.1319,0.537,216564182.0,31894249.0
0.305,4655,0.7767,0.1319,0.537,216564182.0,31894249.0
0.3051,4656,0.7769,0.1319,0.537,216565016.0,31894249.0
0.306,4657,0.7771,0.1318,0.537,216571843.0,31894249.0
0.3061,4658,0.7772,0.1318,0.537,216585503.0,31894249.0
0.3062,4659,0.7774,0.132,0.5362,216585503.0,31937181.0
0.3068,4660,0.7776,0.132,0.5362,216585503.0,31937181.0
0.3069,4661,0.7777,0.1319,0.5362,216588004.0,31937181.0
0.3077,4662,0.7779,0.1319,0.5362,216816614.0,31937181.0
0.3077,4663,0.7781,0.1319,0.5362,216931670.0,31937181.0
0.308,4664,0.7782,0.1319,0.5362,217146120.0,31937181.0
0.3083,4665,0.7784,0.132,0.5354,217146120.0,31937445.0
0.3084,4666,0.7786,0.1322,0.5347,217146120.0,31937445.0
0.3088,4667,0.7787,0.1324,0.5339,217146120.0,31937835.0
0.309,4668,0.7789,0.1326,0.5332,217146120.0,31947424.0
0.309,4669,0.7791,0.1326,0.5332,217253052.0,31947424.0
0.309,4670,0.7792,0.1325,0.5332,217277687.0,31947424.0
0.3093,4671,0.7794,0.1325,0.5332,217283544.0,31947424.0
0.3095,4672,0.7796,0.1325,0.5332,217285722.0,31947424.0
0.31,4673,0.7797,0.1325,0.5332,217285722.0,31947424.0
0.3103,4674,0.7799,0.1324,0.5332,217285833.0,31947424.0
0.3103,4675,0.7801,0.1324,0.5332,217285833.0,31947424.0
0.3103,4676,0.7802,0.1324,0.5332,217293029.0,31947424.0
0.3104,4677,0.7804,0.1323,0.5332,217345448.0,31947424.0
0.3108,4678,0.7806,0.1323,0.5332,217376055.0,31947424.0
0.3111,4679,0.7807,0.1325,0.5324,217376055.0,32334616.0
0.3111,4680,0.7809,0.1325,0.5324,217376055.0,32334616.0
0.3113,4681,0.7811,0.1325,0.5324,217377555.0,32334616.0
0.3116,4682,0.7812,0.1326,0.5317,217377555.0,32334880.0
0.3117,4683,0.7814,0.1326,0.5317,217390491.0,32334880.0
0.3118,4684,0.7816,0.1326,0.5317,217391041.0,32334880.0
0.3125,4685,0.7817,0.1326,0.5317,217442113.0,32334880.0
0.3128,4686,0.7819,0.1327,0.5309,217442113.0,32418247.0
0.313,4687,0.7821,0.1327,0.5309,217442113.0,32418247.0
0.3131,4688,0.7822,0.1327,0.5309,217700477.0,32418247.0
0.3135,4689,0.7824,0.1327,0.5309,217700477.0,32418247.0
0.3136,4690,0.7826,0.1326,0.5309,217703087.0,32418247.0
0.3138,4691,0.7827,0.1328,0.5302,217703087.0,32418637.0
0.3139,4692,0.7829,0.133,0.5294,217703087.0,32418637.0
0.3143,4693,0.7831,0.133,0.5294,217703087.0,32418637.0
0.3146,4694,0.7832,0.1331,0.5287,217703087.0,32423612.0
0.3146,4695,0.7834,0.1331,0.5287,217704018.0,32423612.0
0.3147,4696,0.7836,0.1331,0.5287,217704421.0,32423612.0
0.3151,4697,0.7837,0.1331,0.5287,217739636.0,32423612.0
0.3154,4698,0.7839,0.133,0.5287,217760003.0,32423612.0
0.3154,4699,0.7841,0.133,0.5287,217915966.0,32423612.0
0.3157,4700,0.7842,0.133,0.5287,217915966.0,32423612.0
0.3158,4701,0.7844,0.1332,0.5279,217915966.0,32782507.0
0.316,4702,0.7846,0.1331,0.5279,217916356.0,32782507.0
0.3166,4703,0.7847,0.1331,0.5279,217916356.0,32782507.0
0.3169,4704,0.7849,0.1331,0.5279,217916356.0,32782507.0
0.317,4705,0.7851,0.133,0.5279,217917596.0,32782507.0
0.317,4706,0.7852,0.133,0.5279,217929289.0,32782507.0
0.3174,4707,0.7854,0.133,0.5279,217929615.0,32782507.0
0.3175,4708,0.7856,0.133,0.5279,217971682.0,32782507.0
0.3179,4709,0.7858,0.1329,0.5279,218030200.0,32782507.0
0.3181,4710,0.7859,0.1329,0.5279,218030200.0,32782507.0
0.3181,4711,0.7861,0.1329,0.5279,218030200.0,32782507.0
0.3192,4712,0.7863,0.1331,0.5271,218030200.0,32834946.0
0.3193,4713,0.7864,0.1332,0.5264,218030200.0,32845940.0
0.3194,4714,0.7866,0.1332,0.5264,218283272.0,32845940.0
0.3197,4715,0.7868,0.1332,0.5264,218283446.0,32845940.0
0.3198,4716,0.7869,0.1334,0.5256,218283446.0,32860435.0
0.3201,4717,0.7871,0.1333,0.5256,218294847.0,32860435.0
0.3214,4718,0.7873,0.1335,0.5249,218294847.0,32890113.0
0.3216,4719,0.7874,0.1337,0.5241,218294847.0,32890949.0
0.3223,4720,0.7876,0.1337,0.5241,218296452.0,32890949.0
0.3224,4721,0.7878,0.1339,0.5234,218296452.0,32890949.0
0.3227,4722,0.7879,0.1338,0.5234,218296768.0,32890949.0
0.3228,4723,0.7881,0.1338,0.5234,218297158.0,32890949.0
0.323,4724,0.7883,0.1338,0.5234,218336926.0,32890949.0
0.3231,4725,0.7884,0.1338,0.5234,218337252.0,32890949.0
0.3236,4726,0.7886,0.1339,0.5226,218337252.0,32890949.0
0.3237,4727,0.7888,0.1339,0.5226,218337252.0,32890949.0
0.3237,4728,0.7889,0.1339,0.5226,218337667.0,32890949.0
0.3237,4729,0.7891,0.1341,0.5219,218337667.0,32962876.0
0.3238,4730,0.7893,0.134,0.5219,218338615.0,32962876.0
0.3246,4731,0.7894,0.1342,0.5211,218338615.0,32963250.0
0.325,4732,0.7896,0.1344,0.5204,218338615.0,32963250.0
0.3259,4733,0.7898,0.1344,0.5204,218339005.0,32963250.0
0.3261,4734,0.7899,0.1343,0.5204,218339005.0,32963250.0
0.3262,4735,0.7901,0.1345,0.5196,218339005.0,32963250.0
0.3262,4736,0.7903,0.1345,0.5196,218386355.0,32963250.0
0.3263,4737,0.7904,0.1345,0.5196,218411702.0,32963250.0
0.3267,4738,0.7906,0.1344,0.5196,218412198.0,32963250.0
0.3268,4739,0.7908,0.1346,0.5189,218412198.0,32971340.0
0.3269,4740,0.7909,0.1346,0.5189,218432777.0,32971340.0
0.3271,4741,0.7911,0.1348,0.5181,218432777.0,33076688.0
0.3274,4742,0.7913,0.1348,0.5181,218432777.0,33076688.0
0.3274,4743,0.7914,0.1347,0.5181,218432777.0,33076688.0
0.3274,4744,0.7916,0.1347,0.5181,218432777.0,33076688.0
0.3275,4745,0.7918,0.1349,0.5173,218432777.0,33076688.0
0.3277,4746,0.7919,0.1349,0.5173,218446612.0,33076688.0
0.3278,4747,0.7921,0.135,0.5166,218446612.0,33109988.0
0.3283,4748,0.7923,0.135,0.5166,218490260.0,33109988.0
0.3285,4749,0.7924,0.135,0.5166,218491750.0,33109988.0
0.3286,4750,0.7926,0.1349,0.5166,218491750.0,33109988.0
0.3286,4751,0.7928,0.1349,0.5166,218583412.0,33109988.0
0.3294,4752,0.7929,0.1349,0.5166,218583802.0,33109988.0
0.3295,4753,0.7931,0.1349,0.5166,218592360.0,33109988.0
0.3296,4754,0.7933,0.1348,0.5166,218601770.0,33109988.0
0.3302,4755,0.7934,0.1348,0.5166,218607243.0,33109988.0
0.3308,4756,0.7936,0.135,0.5158,218607243.0,33109988.0
0.3309,4757,0.7938,0.135,0.5158,218627147.0,33109988.0
0.331,4758,0.7939,0.1349,0.5158,218668615.0,33109988.0
0.331,4759,0.7941,0.1349,0.5158,218669005.0,33109988.0
0.3311,4760,0.7943,0.1349,0.5158,218669395.0,33109988.0
0.3315,4761,0.7944,0.1348,0.5158,218669395.0,33109988.0
0.3315,4762,0.7946,0.1348,0.5158,218676386.0,33109988.0
0.3317,4763,0.7948,0.1348,0.5158,218694485.0,33109988.0
0.3319,4764,0.7949,0.1348,0.5158,218740433.0,33109988.0
0.332,4765,0.7951,0.1347,0.5158,218822832.0,33109988.0
0.333,4766,0.7953,0.1349,0.5151,218822832.0,33137654.0
0.3331,4767,0.7954,0.1351,0.5143,218822832.0,33138927.0
0.3331,4768,0.7956,0.1351,0.5143,219003205.0,33138927.0
0.334,4769,0.7958,0.1352,0.5136,219003205.0,33146454.0
0.3341,4770,0.7959,0.1354,0.5128,219003205.0,33207745.0
0.3343,4771,0.7961,0.1354,0.5128,219207417.0,33207745.0
0.3344,4772,0.7963,0.1354,0.5128,219208161.0,33207745.0
0.3347,4773,0.7964,0.1353,0.5128,219208161.0,33207745.0
0.3347,4774,0.7966,0.1353,0.5128,219208997.0,33207745.0
0.3347,4775,0.7968,0.1353,0.5128,219209408.0,33207745.0
0.3347,4776,0.7969,0.1355,0.5121,219209408.0,33209267.0
0.3354,4777,0.7971,0.1354,0.5121,219268787.0,33209267.0
0.3355,4778,0.7973,0.1354,0.5121,219288001.0,33209267.0
0.3357,4779,0.7974,0.1354,0.5121,219291776.0,33209267.0
0.3361,4780,0.7976,0.1354,0.5121,219291776.0,33209267.0
0.3362,4781,0.7978,0.1353,0.5121,219291776.0,33209267.0
0.3363,4782,0.7979,0.1355,0.5113,219291776.0,33290134.0
0.337,4783,0.7981,0.1357,0.5106,219291776.0,33290312.0
0.3373,4784,0.7983,0.1357,0.5106,219291776.0,33290312.0
0.3373,4785,0.7984,0.1356,0.5106,219291776.0,33290312.0
0.3374,4786,0.7986,0.1358,0.5098,219291776.0,33350500.0
0.3376,4787,0.7988,0.1358,0.5098,219291776.0,33350500.0
0.3377,4788,0.7989,0.1358,0.5098,219291776.0,33350500.0
0.3381,4789,0.7991,0.1359,0.509,219291776.0,33350816.0
0.3386,4790,0.7993,0.1359,0.509,219292166.0,33350816.0
0.3386,4791,0.7994,0.1361,0.5083,219292166.0,33350816.0
0.3389,4792,0.7996,0.1363,0.5075,219292166.0,33351000.0
0.3389,4793,0.7998,0.1364,0.5068,219292166.0,33407166.0
0.339,4794,0.7999,0.1366,0.506,219292166.0,33437890.0
0.339,4795,0.8001,0.1368,0.5053,219292166.0,33451115.0
0.3392,4796,0.8003,0.1368,0.5053,219326235.0,33451115.0
0.3402,4797,0.8004,0.137,0.5045,219326235.0,33460660.0
0.3407,4798,0.8006,0.1369,0.5045,219326235.0,33460660.0
0.3411,4799,0.8008,0.1369,0.5045,219326235.0,33460660.0
0.3413,4800,0.8009,0.1369,0.5045,219327617.0,33460660.0
0.3417,4801,0.8011,0.1368,0.5045,219327617.0,33460660.0
0.3417,4802,0.8013,0.1368,0.5045,219331397.0,33460660.0
0.3418,4803,0.8014,0.137,0.5038,219331397.0,33519339.0
0.342,4804,0.8016,0.137,0.5038,219478957.0,33519339.0
0.3422,4805,0.8018,0.1369,0.5038,219561302.0,33519339.0
0.3423,4806,0.8019,0.1369,0.5038,219561302.0,33519339.0
0.3427,4807,0.8021,0.1369,0.5038,219561302.0,33519339.0
0.3429,4808,0.8023,0.1369,0.5038,219588962.0,33519339.0
0.343,4809,0.8024,0.1368,0.5038,219614629.0,33519339.0
0.3435,4810,0.8026,0.1368,0.5038,219614629.0,33519339.0
0.3436,4811,0.8028,0.1368,0.5038,219654677.0,33519339.0
0.3436,4812,0.8029,0.1367,0.5038,219660951.0,33519339.0
0.3437,4813,0.8031,0.1369,0.503,219660951.0,33567386.0
0.344,4814,0.8033,0.1369,0.503,219660951.0,33567386.0
0.3444,4815,0.8034,0.1369,0.503,219699762.0,33567386.0
0.3447,4816,0.8036,0.1368,0.503,219712507.0,33567386.0
0.3449,4817,0.8038,0.137,0.5023,219712507.0,33605816.0
0.345,4818,0.8039,0.137,0.5023,219712920.0,33605816.0
0.3451,4819,0.8041,0.137,0.5023,219728140.0,33605816.0
0.3451,4820,0.8043,0.1371,0.5015,219728140.0,33605816.0
0.3451,4821,0.8044,0.1371,0.5015,219728462.0,33605816.0
0.3454,4822,0.8046,0.1371,0.5015,219827474.0,33605816.0
0.3457,4823,0.8048,0.1373,0.5008,219827474.0,33619633.0
0.3459,4824,0.8049,0.1372,0.5008,219827474.0,33619633.0
0.3459,4825,0.8051,0.1372,0.5008,219827474.0,33619633.0
0.346,4826,0.8053,0.1372,0.5008,219830863.0,33619633.0
0.3461,4827,0.8054,0.1371,0.5008,219830863.0,33619633.0
0.3462,4828,0.8056,0.1373,0.5,219830863.0,33686961.0
0.3465,4829,0.8058,0.1373,0.5,219855572.0,33686961.0
0.3465,4830,0.8059,0.1373,0.5,219855572.0,33686961.0
0.3465,4831,0.8061,0.1372,0.5,219855572.0,33686961.0
0.3467,4832,0.8063,0.1372,0.5,219856563.0,33686961.0
0.3469,4833,0.8064,0.1372,0.5,219876464.0,33686961.0
0.347,4834,0.8066,0.1374,0.4992,219876464.0,33687321.0
0.3471,4835,0.8068,0.1373,0.4992,219892167.0,33687321.0
0.3472,4836,0.8069,0.1375,0.4985,219892167.0,33687321.0
0.3477,4837,0.8071,0.1375,0.4985,219922938.0,33687321.0
0.3477,4838,0.8073,0.1375,0.4985,219972550.0,33687321.0
0.3478,4839,0.8074,0.1376,0.4977,219972550.0,33810505.0
0.3482,4840,0.8076,0.1376,0.4977,219974689.0,33810505.0
0.3488,4841,0.8078,0.1378,0.497,219974689.0,33816900.0
0.3489,4842,0.8079,0.1378,0.497,219975005.0,33816900.0
0.3493,4843,0.8081,0.1377,0.497,219975005.0,33816900.0
0.3493,4844,0.8083,0.1377,0.497,219991621.0,33816900.0
0.3497,4845,0.8084,0.1377,0.497,220096113.0,33816900.0
0.3497,4846,0.8086,0.1376,0.497,220096113.0,33816900.0
0.3501,4847,0.8088,0.1376,0.497,220105834.0,33816900.0
0.3503,4848,0.8089,0.1376,0.497,220123702.0,33816900.0
0.3513,4849,0.8091,0.1378,0.4962,220123702.0,33864665.0
0.3514,4850,0.8093,0.1379,0.4955,220123702.0,33864665.0
0.3514,4851,0.8094,0.1379,0.4955,220262330.0,33864665.0
0.3515,4852,0.8096,0.1381,0.4947,220262330.0,33872510.0
0.3516,4853,0.8098,0.1383,0.494,220262330.0,34028897.0
0.3517,4854,0.8099,0.1382,0.494,220266166.0,34028897.0
0.3517,4855,0.8101,0.1382,0.494,220293498.0,34028897.0
0.3519,4856,0.8103,0.1382,0.494,220299626.0,34028897.0
0.3519,4857,0.8104,0.1384,0.4932,220299626.0,34037098.0
0.3524,4858,0.8106,0.1383,0.4932,220299626.0,34037098.0
0.3526,4859,0.8108,0.1383,0.4932,220314591.0,34037098.0
0.3529,4860,0.8109,0.1383,0.4932,220325396.0,34037098.0
0.3531,4861,0.8111,0.1382,0.4932,220338095.0,34037098.0
0.3531,4862,0.8113,0.1384,0.4925,220338095.0,34037098.0
0.3533,4863,0.8114,0.1386,0.4917,220338095.0,34037098.0
0.3535,4864,0.8116,0.1386,0.4917,220354007.0,34037098.0
0.3535,4865,0.8118,0.1385,0.4917,220360981.0,34037098.0
0.3537,4866,0.8119,0.1385,0.4917,220360981.0,34037098.0
0.3537,4867,0.8121,0.1385,0.4917,220371286.0,34037098.0
0.3538,4868,0.8123,0.1387,0.491,220371286.0,34037098.0
0.354,4869,0.8124,0.1388,0.4902,220371286.0,34037390.0
0.3546,4870,0.8126,0.1388,0.4902,220371676.0,34037390.0
0.355,4871,0.8128,0.1388,0.4902,220401352.0,34037390.0
0.355,4872,0.8129,0.1388,0.4902,220478560.0,34037390.0
0.3552,4873,0.8131,0.1387,0.4902,220507211.0,34037390.0
0.3556,4874,0.8133,0.1387,0.4902,220590691.0,34037390.0
0.3559,4875,0.8134,0.1387,0.4902,220590691.0,34037390.0
0.356,4876,0.8136,0.1386,0.4902,220597358.0,34037390.0
0.3561,4877,0.8138,0.1388,0.4894,220597358.0,34094893.0
0.3561,4878,0.8139,0.139,0.4887,220597358.0,34100178.0
0.3563,4879,0.8141,0.139,0.4887,220598138.0,34100178.0
0.3563,4880,0.8143,0.1391,0.4879,220598138.0,34100178.0
0.3567,4881,0.8145,0.1391,0.4879,220598138.0,34100178.0
0.3569,4882,0.8146,0.1391,0.4879,220605240.0,34100178.0
0.3574,4883,0.8148,0.1391,0.4879,220605240.0,34100178.0
0.3574,4884,0.815,0.1392,0.4872,220605240.0,34101890.0
0.3578,4885,0.8151,0.1392,0.4872,220605240.0,34101890.0
0.3579,4886,0.8153,0.1392,0.4872,220605240.0,34101890.0
0.3581,4887,0.8155,0.1393,0.4864,220605240.0,34103939.0
0.3585,4888,0.8156,0.1393,0.4864,220605240.0,34103939.0
0.3585,4889,0.8158,0.1395,0.4857,220605240.0,34103939.0
0.3586,4890,0.816,0.1395,0.4857,220618861.0,34103939.0
0.3586,4891,0.8161,0.1394,0.4857,220649208.0,34103939.0
0.3589,4892,0.8163,0.1396,0.4849,220649208.0,34168778.0
0.3589,4893,0.8165,0.1396,0.4849,220649208.0,34168778.0
0.3597,4894,0.8166,0.1396,0.4849,220673299.0,34168778.0
0.3599,4895,0.8168,0.1395,0.4849,220714209.0,34168778.0
0.3599,4896,0.817,0.1397,0.4842,220714209.0,34168778.0
0.3601,4897,0.8171,0.1399,0.4834,220714209.0,34168778.0
0.3601,4898,0.8173,0.1399,0.4834,220745298.0,34168778.0
0.3606,4899,0.8175,0.14,0.4827,220745298.0,34171460.0
0.3608,4900,0.8176,0.1402,0.4819,220745298.0,34181708.0
0.3609,4901,0.8178,0.1402,0.4819,220755409.0,34181708.0
0.3611,4902,0.818,0.1404,0.4811,220755409.0,34181708.0
0.3612,4903,0.8181,0.1403,0.4811,220755585.0,34181708.0
0.3613,4904,0.8183,0.1405,0.4804,220755585.0,34181708.0
0.3616,4905,0.8185,0.1407,0.4796,220755585.0,34193272.0
0.3617,4906,0.8186,0.1406,0.4796,220762150.0,34193272.0
0.3618,4907,0.8188,0.1406,0.4796,220910455.0,34193272.0
0.362,4908,0.819,0.1408,0.4789,220910455.0,34193272.0
0.362,4909,0.8191,0.1408,0.4789,220917409.0,34193272.0
0.3623,4910,0.8193,0.1407,0.4789,220917731.0,34193272.0
0.3624,4911,0.8195,0.1409,0.4781,220917731.0,34198797.0
0.3625,4912,0.8196,0.1411,0.4774,220917731.0,34218200.0
0.3632,4913,0.8198,0.1411,0.4774,220917731.0,34218200.0
0.3633,4914,0.82,0.141,0.4774,220918047.0,34218200.0
0.3634,4915,0.8201,0.1412,0.4766,220918047.0,34234298.0
0.3638,4916,0.8203,0.1412,0.4766,220918883.0,34234298.0
0.3642,4917,0.8205,0.1413,0.4759,220918883.0,34234688.0
0.3643,4918,0.8206,0.1413,0.4759,220918883.0,34234688.0
0.3644,4919,0.8208,0.1413,0.4759,220998120.0,34234688.0
0.3645,4920,0.821,0.1413,0.4759,220998120.0,34234688.0
0.3646,4921,0.8211,0.1414,0.4751,220998120.0,34263992.0
